order_id,order_placed_at,order_delivered_at
1533691,2023-03-20 03:16:26,2023-03-20 03:33:06.001993
1533692,2023-03-20 03:17:28,2023-03-20 03:32:37.022712
1533693,2023-03-20 03:17:58,2023-03-20 03:33:06.933060
1533694,2023-03-20 03:19:57,2023-03-20 03:35:20.878808
1533695,2023-03-20 03:24:59,2023-03-20 03:40:05.351331
1533696,2023-03-20 03:25:25,2023-03-20 03:40:36.774266
1533697,2023-03-20 03:25:47,2023-03-20 04:09:31.918502
1533698,2023-03-20 03:28:17,2023-03-20 03:43:50.443307
1533699,2023-03-20 03:29:15,2023-03-20 03:44:24.866206
1533700,2023-03-20 03:30:30,2023-03-20 03:49:51.760602
1533701,2023-03-20 03:37:27,2023-03-20 03:52:30.423165
1533702,2023-03-20 03:38:15,2023-03-20 03:53:18.893085
1533703,2023-03-20 03:38:44,2023-03-20 03:55:18.529671
1533704,2023-03-20 03:41:49,2023-03-20 03:56:49.626268
1533705,2023-03-20 03:43:21,2023-03-20 03:58:30.433938
1533706,2023-03-20 03:54:03,2023-03-20 04:09:15.094042
1533707,2023-03-20 03:56:56,2023-03-20 04:13:36.442844
1533708,2023-03-20 04:01:04,2023-03-20 04:32:56.509838
1533709,2023-03-20 04:02:02,2023-03-20 04:17:13.331934
1533710,2023-03-20 04:02:52,2023-03-20 04:19:02.068190
1533711,2023-03-20 04:06:26,2023-03-20 04:22:50.936113
1533712,2023-03-20 04:06:27,2023-03-20 04:30:56.760413
1533713,2023-03-20 04:08:14,2023-03-20 04:23:40.676398
1533714,2023-03-20 04:12:19,2023-03-20 04:30:55.528063
1533715,2023-03-20 04:15:06,2023-03-20 04:30:11.811509
1533716,2023-03-20 04:15:59,2023-03-20 04:32:50.720776
1533717,2023-03-20 04:17:24,2023-03-20 04:32:25.766126
1533718,2023-03-20 04:26:34,2023-03-20 04:41:44.274631
1533719,2023-03-20 04:27:54,2023-03-20 04:43:34.621305
1533720,2023-03-20 04:28:50,2023-03-20 04:57:26.048726
1533721,2023-03-20 04:32:52,2023-03-20 04:48:11.072564
1533722,2023-03-20 04:33:27,2023-03-20 04:49:25.852520
1533723,2023-03-20 04:43:23,2023-03-20 04:58:40.690739
1533724,2023-03-20 04:44:57,2023-03-20 05:06:48.302289
1533725,2023-03-20 04:45:40,2023-03-20 05:01:50.880917
1533726,2023-03-20 04:46:53,2023-03-20 05:02:03.592818
1533727,2023-03-20 04:50:03,2023-03-20 05:06:18.311402
1533728,2023-03-20 04:53:36,2023-03-20 05:09:10.132795
1533729,2023-03-20 04:54:05,2023-03-20 05:10:43.875065
1533730,2023-03-20 04:57:02,2023-03-20 05:15:01.879289
1533731,2023-03-20 04:57:05,2023-03-20 05:12:07.173996
1533732,2023-03-20 04:57:46,2023-03-20 05:13:34.428022
1533733,2023-03-20 05:00:21,2023-03-20 05:15:37.133560
1533734,2023-03-20 05:05:05,2023-03-20 05:22:28.802069
1533735,2023-03-20 05:06:39,2023-03-20 05:21:44.774429
1533736,2023-03-20 05:08:27,2023-03-20 05:23:37.105966
1533737,2023-03-20 05:09:40,2023-03-20 05:24:46.216686
1533738,2023-03-20 05:16:00,2023-03-20 05:31:04.584361
1533739,2023-03-20 05:19:37,2023-03-20 05:34:40.111921
1533740,2023-03-20 05:22:17,2023-03-20 05:40:01.276401
1533741,2023-03-20 05:26:41,2023-03-20 05:43:33.813950
1533742,2023-03-20 05:28:04,2023-03-20 05:43:16.620234
1533743,2023-03-20 05:29:53,2023-03-20 06:07:54.091038
1533744,2023-03-20 05:30:00,2023-03-20 05:45:02.345060
1533745,2023-03-20 05:32:32,2023-03-20 05:48:09.191484
1533746,2023-03-20 05:36:17,2023-03-20 05:51:25.149368
1533747,2023-03-20 05:38:31,2023-03-20 05:53:47.458999
1533748,2023-03-20 05:38:49,2023-03-20 05:54:46.490384
1533749,2023-03-20 05:39:39,2023-03-20 05:55:10.247262
1533750,2023-03-20 05:40:54,2023-03-20 05:56:28.833470
1533751,2023-03-20 05:42:21,2023-03-20 05:59:00.707151
1533752,2023-03-20 05:42:29,2023-03-20 05:58:00.854922
1533753,2023-03-20 05:44:15,2023-03-20 05:59:38.542155
1533754,2023-03-20 05:44:54,2023-03-20 05:59:58.059599
1533755,2023-03-20 05:47:00,2023-03-20 06:08:05.669904
1533756,2023-03-20 05:48:28,2023-03-20 06:24:05.839287
1533757,2023-03-20 05:48:46,2023-03-20 06:05:43.835725
1533758,2023-03-20 05:50:40,2023-03-20 06:05:52.232077
1533759,2023-03-20 05:52:07,2023-03-20 06:07:39.259327
1533760,2023-03-20 05:54:41,2023-03-20 06:10:10.574756
1533761,2023-03-20 05:57:06,2023-03-20 06:15:03.627675
1533762,2023-03-20 05:57:17,2023-03-20 06:17:22.653963
1533763,2023-03-20 06:00:10,2023-03-20 06:15:24.361523
1533764,2023-03-20 06:03:59,2023-03-20 06:29:29.520451
1533765,2023-03-20 06:04:48,2023-03-20 06:21:07.069020
1533766,2023-03-20 06:10:14,2023-03-20 06:25:33.540442
1533767,2023-03-20 06:14:42,2023-03-20 06:29:53.825275
1533768,2023-03-20 06:14:56,2023-03-20 06:31:31.132622
1533769,2023-03-20 06:15:37,2023-03-20 06:31:04.343675
1533770,2023-03-20 06:15:58,2023-03-20 06:32:23.527923
1533771,2023-03-20 06:16:22,2023-03-20 06:31:26.110265
1533772,2023-03-20 06:16:53,2023-03-20 06:36:18.417252
1533773,2023-03-20 06:19:37,2023-03-20 06:37:51.456719
1533774,2023-03-20 06:22:25,2023-03-20 06:37:40.084941
1533775,2023-03-20 06:25:05,2023-03-20 06:41:30.997307
1533776,2023-03-20 06:28:32,2023-03-20 06:43:55.988211
1533777,2023-03-20 06:30:00,2023-03-20 07:32:51.685174
1533778,2023-03-20 06:31:06,2023-03-20 06:46:29.068480
1533779,2023-03-20 06:31:19,2023-03-20 06:47:29.197568
1533780,2023-03-20 06:34:02,2023-03-20 07:00:29.759133
1533781,2023-03-20 06:34:48,2023-03-20 06:51:29.875159
1533782,2023-03-20 06:36:02,2023-03-20 06:51:05.836095
1533783,2023-03-20 06:37:51,2023-03-20 06:54:48.416667
1533784,2023-03-20 06:38:16,2023-03-20 06:55:08.094314
1533785,2023-03-20 06:46:04,2023-03-20 07:01:21.279816
1533786,2023-03-20 06:54:14,2023-03-20 07:10:26.882778
1533787,2023-03-20 06:55:20,2023-03-20 07:10:36.787315
1533788,2023-03-20 06:57:36,2023-03-20 08:27:03.967570
1533789,2023-03-20 07:00:50,2023-03-20 07:20:00.586965
1533790,2023-03-20 07:05:24,2023-03-20 07:21:02.527532
1533791,2023-03-20 07:07:34,2023-03-20 07:23:00.147719
1533792,2023-03-20 07:08:24,2023-03-20 07:23:30.539806
1533793,2023-03-20 07:08:57,2023-03-20 07:24:05.374282
1533794,2023-03-20 07:11:27,2023-03-20 07:32:17.294283
1533795,2023-03-20 07:12:41,2023-03-20 07:29:14.144962
1533796,2023-03-20 07:13:02,2023-03-20 07:28:48.618454
1533797,2023-03-20 07:16:39,2023-03-20 07:34:55.596056
1533798,2023-03-20 07:20:01,2023-03-20 08:08:58.528940
1533799,2023-03-20 07:20:35,2023-03-20 07:52:02.153119
1533800,2023-03-20 07:21:21,2023-03-20 07:50:23.688027
1533801,2023-03-20 07:23:25,2023-03-20 08:08:31.728294
1533802,2023-03-20 07:31:43,2023-03-20 07:46:50.979973
1533803,2023-03-20 07:33:39,2023-03-20 07:48:52.847571
1533804,2023-03-20 07:35:03,2023-03-20 07:50:56.282549
1533805,2023-03-20 07:37:47,2023-03-20 07:57:41.253331
1533806,2023-03-20 07:39:33,2023-03-20 08:04:43.206121
1533807,2023-03-20 07:39:50,2023-03-20 10:37:00.763316
1533808,2023-03-20 07:42:22,2023-03-20 07:57:30.815821
1533809,2023-03-20 07:43:37,2023-03-20 07:59:53.473433
1533810,2023-03-20 07:44:24,2023-03-20 08:02:03.094575
1533811,2023-03-20 07:45:07,2023-03-20 08:01:38.185321
1533812,2023-03-20 07:45:16,2023-03-20 08:03:40.184260
1533813,2023-03-20 07:48:18,2023-03-20 08:03:34.122588
1533814,2023-03-20 07:49:25,2023-03-20 08:04:44.160512
1533815,2023-03-20 07:57:36,2023-03-20 08:13:09.506110
1533816,2023-03-20 08:00:15,2023-03-20 08:19:14.223813
1533817,2023-03-20 08:02:02,2023-03-20 08:22:44.412283
1533818,2023-03-20 08:04:19,2023-03-20 08:19:53.493596
1533819,2023-03-20 08:07:46,2023-03-20 08:22:59.544050
1533820,2023-03-20 08:08:26,2023-03-20 08:26:50.148214
1533821,2023-03-20 08:09:22,2023-03-20 08:24:26.185517
1533822,2023-03-20 08:10:04,2023-03-20 08:26:25.250942
1533823,2023-03-20 08:13:11,2023-03-20 18:55:51.187897
1533824,2023-03-20 08:13:12,2023-03-20 08:31:24.001322
1533825,2023-03-20 08:15:57,2023-03-20 08:35:37.915706
1533826,2023-03-20 08:16:58,2023-03-20 08:32:44.799453
1533827,2023-03-20 08:20:06,2023-03-20 08:37:52.432120
1533828,2023-03-20 08:24:11,2023-03-20 08:41:36.933493
1533829,2023-03-20 08:25:16,2023-03-20 08:40:59.340000
1533830,2023-03-20 08:30:01,2023-03-20 08:48:11.169900
1533831,2023-03-20 08:31:50,2023-03-20 08:48:37.737936
1533832,2023-03-20 08:33:28,2023-03-20 08:49:10.008030
1533833,2023-03-20 08:42:23,2023-03-20 09:11:13.293413
1533834,2023-03-20 08:44:06,2023-03-20 08:59:21.851016
1533835,2023-03-20 08:47:09,2023-03-20 09:03:13.564103
1533836,2023-03-20 08:47:45,2023-03-20 09:03:09.669307
1533837,2023-03-20 08:50:59,2023-03-20 09:12:16.648398
1533838,2023-03-20 08:52:51,2023-03-20 09:08:57.944990
1533839,2023-03-20 08:59:48,2023-03-20 09:16:03.518491
1533840,2023-03-20 09:02:01,2023-03-20 09:17:21.930191
1533841,2023-03-20 09:03:54,2023-03-20 09:19:01.314911
1533842,2023-03-20 09:04:29,2023-03-20 09:20:33.492262
1533843,2023-03-20 09:15:58,2023-03-20 09:40:09.955669
1533844,2023-03-20 09:17:10,2023-03-20 09:32:11.806518
1533845,2023-03-20 09:18:57,2023-03-20 09:38:32.141050
1533846,2023-03-20 09:19:25,2023-03-20 09:35:27.311488
1533847,2023-03-20 09:22:12,2023-03-20 09:37:21.569143
1533848,2023-03-20 09:23:10,2023-03-20 09:38:12.115762
1533849,2023-03-20 09:27:38,2023-03-20 09:42:42.491648
1533850,2023-03-20 09:28:59,2023-03-20 09:44:31.026730
1533851,2023-03-20 09:29:57,2023-03-20 09:45:04.012484
1533852,2023-03-20 09:33:39,2023-03-20 09:48:50.477903
1533853,2023-03-20 09:35:00,2023-03-20 09:50:04.960089
1533854,2023-03-20 09:35:18,2023-03-20 09:50:25.538616
1533855,2023-03-20 09:35:59,2023-03-20 09:54:25.360646
1533856,2023-03-20 09:37:00,2023-03-20 09:52:10.758606
1533857,2023-03-20 09:37:38,2023-03-20 09:53:25.217892
1533858,2023-03-20 09:42:42,2023-03-20 09:58:32.088557
1533859,2023-03-20 09:45:10,2023-03-20 10:03:35.493950
1533860,2023-03-20 09:46:57,2023-03-20 10:02:21.332208
1533861,2023-03-20 09:48:36,2023-03-20 10:03:45.910494
1533862,2023-03-20 09:49:13,2023-03-20 10:04:13.586016
1533863,2023-03-20 09:54:24,2023-03-20 10:09:29.845215
1533864,2023-03-20 09:55:35,2023-03-20 10:10:56.195181
1533865,2023-03-20 09:58:36,2023-03-20 10:16:40.788536
1533866,2023-03-20 10:03:24,2023-03-20 10:19:17.600153
1533867,2023-03-20 10:04:14,2023-03-20 10:19:41.907300
1533868,2023-03-20 10:07:24,2023-03-20 10:22:32.294698
1533869,2023-03-20 10:07:49,2023-03-20 10:23:35.616811
1533870,2023-03-20 10:09:22,2023-03-20 11:23:41.504003
1533871,2023-03-20 10:12:57,2023-03-20 10:29:33.687865
1533872,2023-03-20 10:13:05,2023-03-20 10:31:02.562662
1533873,2023-03-20 10:13:52,2023-03-20 10:28:52.134122
1533874,2023-03-20 10:13:54,2023-03-20 10:29:11.671425
1533875,2023-03-20 10:14:18,2023-03-20 10:31:09.170591
1533876,2023-03-20 10:14:46,2023-03-20 10:30:12.127113
1533877,2023-03-20 10:20:21,2023-03-20 10:35:40.623926
1533878,2023-03-20 10:22:19,2023-03-20 10:37:36.635538
1533879,2023-03-20 10:28:42,2023-03-20 10:43:43.581905
1533880,2023-03-20 10:34:16,2023-03-20 10:49:27.188466
1533881,2023-03-20 10:40:37,2023-03-20 10:55:45.547975
1533882,2023-03-20 10:40:58,2023-03-20 10:57:06.383660
1533883,2023-03-20 10:41:57,2023-03-20 11:02:12.662830
1533884,2023-03-20 10:42:32,2023-03-20 10:58:41.279823
1533885,2023-03-20 10:43:31,2023-03-20 11:17:10.905641
1533886,2023-03-20 10:45:21,2023-03-20 11:01:39.437216
1533887,2023-03-20 10:51:21,2023-03-20 11:07:22.640104
1533888,2023-03-20 10:57:58,2023-03-20 11:13:18.334502
1533889,2023-03-20 11:01:02,2023-03-20 11:16:19.426726
1533890,2023-03-20 11:08:05,2023-03-20 11:23:45.734660
1533891,2023-03-20 11:08:09,2023-03-20 11:25:24.341789
1533892,2023-03-20 11:08:30,2023-03-20 11:23:56.048295
1533893,2023-03-20 11:09:49,2023-03-20 11:27:31.748148
1533894,2023-03-20 11:10:33,2023-03-20 11:31:52.856067
1533895,2023-03-20 11:12:51,2023-03-20 11:30:40.227006
1533896,2023-03-20 11:13:18,2023-03-20 11:29:07.880272
1533897,2023-03-20 11:14:56,2023-03-20 11:29:56.802667
1533898,2023-03-20 11:19:08,2023-03-20 11:36:01.091012
1533899,2023-03-20 11:26:20,2023-03-20 11:44:20.463134
1533900,2023-03-20 11:27:43,2023-03-20 11:43:35.354943
1533901,2023-03-20 11:31:53,2023-03-20 11:47:50.530992
1533902,2023-03-20 11:33:57,2023-03-20 11:49:31.891298
1533903,2023-03-20 11:35:55,2023-03-20 11:51:05.193170
1533904,2023-03-20 11:36:47,2023-03-20 11:54:25.755168
1533905,2023-03-20 11:37:37,2023-03-20 11:54:41.650246
1533906,2023-03-20 11:44:52,2023-03-20 12:01:11.206993
1533907,2023-03-20 11:52:24,2023-03-20 12:17:27.796134
1533908,2023-03-20 11:52:44,2023-03-20 12:09:05.323872
1533909,2023-03-20 11:53:12,2023-03-20 12:10:22.800478
1533910,2023-03-20 11:54:07,2023-03-20 12:11:35.491482
1533911,2023-03-20 11:54:19,2023-03-20 12:10:20.882290
1533912,2023-03-20 11:56:46,2023-03-20 12:15:49.419643
1533913,2023-03-20 12:00:31,2023-03-20 12:19:17.202998
1533914,2023-03-20 12:02:47,2023-03-20 12:18:10.301710
1533915,2023-03-20 12:04:02,2023-03-20 12:19:08.905937
1533916,2023-03-20 12:04:06,2023-03-20 12:20:28.120911
1533917,2023-03-20 12:04:08,2023-03-20 12:24:41.146515
1533918,2023-03-20 12:07:32,2023-03-20 12:24:33.335992
1533919,2023-03-20 12:09:28,2023-03-20 12:26:13.403949
1533920,2023-03-20 12:09:54,2023-03-20 12:27:10.386287
1533921,2023-03-20 12:12:28,2023-03-20 12:29:48.474389
1533922,2023-03-20 12:20:35,2023-03-20 12:36:40.591071
1533923,2023-03-20 12:21:57,2023-03-20 12:37:13.528482
1533924,2023-03-20 12:22:02,2023-03-20 12:37:49.904209
1533925,2023-03-20 12:23:19,2023-03-20 12:43:38.299053
1533926,2023-03-20 12:26:40,2023-03-20 12:42:31.726891
1533927,2023-03-20 12:28:15,2023-03-20 12:43:42.808833
1533928,2023-03-20 12:28:19,2023-03-20 12:43:24.025742
1533929,2023-03-20 12:30:39,2023-03-20 12:49:33.877673
1533930,2023-03-20 12:33:15,2023-03-20 12:51:10.504877
1533931,2023-03-20 12:34:35,2023-03-20 12:49:49.478867
1533932,2023-03-20 12:36:22,2023-03-20 12:51:39.551199
1533933,2023-03-20 12:37:38,2023-03-20 12:53:19.847919
1533934,2023-03-20 12:39:07,2023-03-20 12:59:02.391983
1533935,2023-03-20 12:40:21,2023-03-20 12:55:46.996030
1533936,2023-03-20 12:41:06,2023-03-20 12:56:06.417980
1533937,2023-03-20 12:41:24,2023-03-20 12:59:50.678794
1533938,2023-03-20 12:43:08,2023-03-20 13:00:54.144246
1533939,2023-03-20 12:53:10,2023-03-20 13:08:38.888424
1533940,2023-03-20 12:55:54,2023-03-20 13:16:53.922129
1533941,2023-03-20 12:55:54,2023-03-20 13:31:42.145224
1533942,2023-03-20 12:56:42,2023-03-20 13:11:42.897854
1533943,2023-03-20 13:01:24,2023-03-20 13:32:22.071739
1533944,2023-03-20 13:03:06,2023-03-20 13:18:34.160299
1533945,2023-03-20 13:03:37,2023-03-20 13:22:59.441540
1533946,2023-03-20 13:11:53,2023-03-20 13:26:55.268788
1533947,2023-03-20 13:11:58,2023-03-20 13:27:12.536310
1533948,2023-03-20 13:13:34,2023-03-20 14:14:22.495224
1533949,2023-03-20 13:18:42,2023-03-20 13:34:31.050792
1533950,2023-03-20 13:19:02,2023-03-20 13:34:08.887610
1533951,2023-03-20 13:21:16,2023-03-20 13:38:34.623345
1533952,2023-03-20 13:21:19,2023-03-20 13:38:49.255440
1533953,2023-03-20 13:26:26,2023-03-20 13:45:27.346512
1533954,2023-03-20 13:26:56,2023-03-20 13:43:56.214939
1533955,2023-03-20 13:31:56,2023-03-20 13:47:30.684195
1533956,2023-03-20 13:32:49,2023-03-20 13:49:24.920860
1533957,2023-03-20 13:33:47,2023-03-20 13:48:50.922267
1533958,2023-03-20 13:34:10,2023-03-20 13:49:10.466047
1533959,2023-03-20 13:38:02,2023-03-20 14:02:21.835961
1533960,2023-03-20 13:38:07,2023-03-20 13:53:16.272853
1533961,2023-03-20 13:41:04,2023-03-20 13:56:10.706602
1533962,2023-03-20 13:45:37,2023-03-20 14:01:47.845502
1533963,2023-03-20 13:55:12,2023-03-20 14:12:44.666671
1533964,2023-03-20 13:57:04,2023-03-20 14:12:37.054113
1533965,2023-03-20 13:58:52,2023-03-20 14:14:05.367993
1533966,2023-03-20 14:08:02,2023-03-20 14:23:13.887525
1533967,2023-03-20 14:08:47,2023-03-20 14:31:44.086991
1533968,2023-03-20 14:10:44,2023-03-20 14:25:47.009549
1533969,2023-03-20 14:11:25,2023-03-20 14:27:28.857735
1533970,2023-03-20 14:14:46,2023-03-20 14:30:32.435643
1533971,2023-03-20 14:15:06,2023-03-20 14:31:24.702535
1533972,2023-03-20 14:15:36,2023-03-20 14:30:36.866063
1533973,2023-03-20 14:16:52,2023-03-20 14:34:08.623258
1533974,2023-03-20 14:20:24,2023-03-20 14:36:46.423952
1533975,2023-03-20 14:22:29,2023-03-20 14:38:19.687081
1533976,2023-03-20 14:29:35,2023-03-20 15:10:52.208682
1533977,2023-03-20 14:33:00,2023-03-20 14:57:03.542195
1533978,2023-03-20 14:33:49,2023-03-20 14:53:54.873603
1533979,2023-03-20 14:35:47,2023-03-20 14:59:01.966035
1533980,2023-03-20 14:36:51,2023-03-20 14:52:03.874517
1533981,2023-03-20 14:37:59,2023-03-20 14:53:04.751896
1533982,2023-03-20 14:42:14,2023-03-20 15:03:57.801766
1533983,2023-03-20 14:45:25,2023-03-20 15:01:13.774145
1533984,2023-03-20 14:47:27,2023-03-20 15:10:20.813297
1533985,2023-03-20 14:47:53,2023-03-20 15:03:19.524022
1533986,2023-03-20 14:49:36,2023-03-20 15:04:53.051533
1533987,2023-03-20 14:49:54,2023-03-20 15:04:59.126937
1533988,2023-03-20 14:50:46,2023-03-20 15:05:55.485108
1533989,2023-03-20 14:54:33,2023-03-20 15:14:31.070553
1533990,2023-03-20 14:55:56,2023-03-20 22:01:55.172159
1533991,2023-03-20 14:56:46,2023-03-20 15:13:29.730765
1533992,2023-03-20 14:59:19,2023-03-20 15:14:29.005726
1533993,2023-03-20 15:00:40,2023-03-20 15:16:08.157892
1533994,2023-03-20 15:04:32,2023-03-20 15:23:34.057537
1533995,2023-03-20 15:05:49,2023-03-20 15:21:42.508538
1533996,2023-03-20 15:05:52,2023-03-20 15:22:02.547556
1533997,2023-03-20 15:07:11,2023-03-20 15:25:35.146462
1533998,2023-03-20 15:10:05,2023-03-20 15:28:32.579274
1533999,2023-03-20 15:12:48,2023-03-20 15:29:33.093871
1534000,2023-03-20 15:16:05,2023-03-20 15:49:43.027875
1534001,2023-03-20 15:23:56,2023-03-20 15:39:04.337636
1534002,2023-03-20 15:33:33,2023-03-20 17:37:03.739397
1534003,2023-03-20 15:37:17,2023-03-20 15:52:37.422753
1534004,2023-03-20 15:38:39,2023-03-20 15:55:00.618691
1534005,2023-03-20 15:39:06,2023-03-20 15:54:08.564586
1534006,2023-03-20 15:47:39,2023-03-20 16:02:42.961801
1534007,2023-03-20 15:50:42,2023-03-20 16:10:43.260044
1534008,2023-03-20 15:51:52,2023-03-20 16:14:53.762371
1534009,2023-03-20 15:54:07,2023-03-20 16:09:46.543651
1534010,2023-03-20 15:55:23,2023-03-20 16:11:21.287558
1534011,2023-03-20 16:02:00,2023-03-20 16:23:41.087011
1534012,2023-03-20 16:02:09,2023-03-20 16:19:14.630537
1534013,2023-03-20 16:02:59,2023-03-20 16:21:31.234916
1534014,2023-03-20 16:07:32,2023-03-20 16:25:55.627601
1534015,2023-03-20 16:08:35,2023-03-20 16:24:34.252338
1534016,2023-03-20 16:08:56,2023-03-20 16:24:17.306381
1534017,2023-03-20 16:09:47,2023-03-20 16:25:24.991743
1534018,2023-03-20 16:10:35,2023-03-20 16:25:44.666733
1534019,2023-03-20 16:13:36,2023-03-20 16:29:05.736050
1534020,2023-03-20 16:15:27,2023-03-20 16:30:35.833634
1534021,2023-03-20 16:16:12,2023-03-20 16:32:06.299002
1534022,2023-03-20 16:20:32,2023-03-20 16:37:59.890261
1534023,2023-03-20 16:20:57,2023-03-20 16:36:22.070430
1534024,2023-03-20 16:23:14,2023-03-20 16:41:41.678534
1534025,2023-03-20 16:23:19,2023-03-20 16:38:46.895548
1534026,2023-03-20 16:26:42,2023-03-20 16:42:04.482206
1534027,2023-03-20 16:29:06,2023-03-20 16:45:44.159712
1534028,2023-03-20 16:31:18,2023-03-20 16:47:28.846749
1534029,2023-03-20 16:31:55,2023-03-20 16:51:20.202869
1534030,2023-03-20 16:35:47,2023-03-20 16:50:49.695720
1534031,2023-03-20 16:40:16,2023-03-20 16:55:29.812183
1534032,2023-03-20 16:41:09,2023-03-20 16:57:15.963091
1534033,2023-03-20 16:43:32,2023-03-20 17:00:02.246054
1534034,2023-03-20 16:44:33,2023-03-20 17:01:01.172009
1534035,2023-03-20 16:45:22,2023-03-20 17:00:27.664991
1534036,2023-03-20 16:46:24,2023-03-20 17:01:31.904347
1534037,2023-03-20 16:46:42,2023-03-20 17:03:54.621689
1534038,2023-03-20 16:47:23,2023-03-20 17:02:36.194100
1534039,2023-03-20 16:47:55,2023-03-20 17:03:10.505230
1534040,2023-03-20 16:53:24,2023-03-20 17:32:30.688933
1534041,2023-03-20 16:54:09,2023-03-20 17:14:50.044494
1534042,2023-03-20 16:57:56,2023-03-20 17:19:46.879752
1534043,2023-03-20 16:58:24,2023-03-20 17:14:56.087000
1534044,2023-03-20 16:59:11,2023-03-20 17:14:30.299318
1534045,2023-03-20 17:01:38,2023-03-20 17:33:02.782633
1534046,2023-03-20 17:03:20,2023-03-20 17:18:26.133348
1534047,2023-03-20 17:05:37,2023-03-20 17:21:13.269957
1534048,2023-03-20 17:08:19,2023-03-20 17:23:52.278167
1534049,2023-03-20 17:09:19,2023-03-20 17:25:52.271120
1534050,2023-03-20 17:09:23,2023-03-20 17:25:08.678200
1534051,2023-03-20 17:09:31,2023-03-20 17:25:15.686646
1534052,2023-03-20 17:13:40,2023-03-20 17:32:55.817235
1534053,2023-03-20 17:16:03,2023-03-20 17:44:58.399642
1534054,2023-03-20 17:16:17,2023-03-20 17:31:23.137341
1534055,2023-03-20 17:16:27,2023-03-20 17:31:50.273479
1534056,2023-03-20 17:22:07,2023-03-20 17:38:52.610279
1534057,2023-03-20 17:24:52,2023-03-20 17:40:35.377320
1534058,2023-03-20 17:35:30,2023-03-20 17:51:52.855961
1534059,2023-03-20 17:37:56,2023-03-20 17:53:15.512273
1534060,2023-03-20 17:45:22,2023-03-20 18:01:06.461640
1534061,2023-03-20 17:45:35,2023-03-20 18:00:35.595201
1534062,2023-03-20 17:47:23,2023-03-20 18:02:35.148581
1534063,2023-03-20 17:52:01,2023-03-20 18:07:41.721552
1534064,2023-03-20 17:52:49,2023-03-20 18:13:51.775729
1534065,2023-03-20 17:53:12,2023-03-20 18:08:57.581160
1534066,2023-03-20 17:53:20,2023-03-20 18:10:20.449866
1534067,2023-03-20 17:56:52,2023-03-20 18:20:49.988390
1534068,2023-03-20 17:56:53,2023-03-20 18:13:41.795511
1534069,2023-03-20 17:57:49,2023-03-20 18:15:20.074053
1534070,2023-03-20 18:04:03,2023-03-20 18:20:45.646028
1534071,2023-03-20 18:05:26,2023-03-20 18:21:41.135517
1534072,2023-03-20 18:06:36,2023-03-20 18:22:33.240031
1534073,2023-03-20 18:09:56,2023-03-20 18:26:08.840013
1534074,2023-03-20 18:10:03,2023-03-20 18:25:11.846722
1534075,2023-03-20 18:12:34,2023-03-20 18:29:56.629902
1534076,2023-03-20 18:14:05,2023-03-20 18:31:04.988179
1534077,2023-03-20 18:15:05,2023-03-20 18:30:40.965714
1534078,2023-03-20 18:16:25,2023-03-20 18:32:33.995213
1534079,2023-03-20 18:20:45,2023-03-20 18:37:26.692703
1534080,2023-03-20 18:23:29,2023-03-20 18:38:36.885621
1534081,2023-03-20 18:23:53,2023-03-20 18:40:04.135128
1534082,2023-03-20 18:25:47,2023-03-20 18:42:41.722138
1534083,2023-03-20 18:35:55,2023-03-20 18:51:40.063645
1534084,2023-03-20 18:38:55,2023-03-20 18:59:31.103304
1534085,2023-03-20 18:40:08,2023-03-20 18:55:08.375945
1534086,2023-03-20 18:40:11,2023-03-20 18:55:21.318540
1534087,2023-03-20 18:41:25,2023-03-20 19:06:01.191720
1534088,2023-03-20 18:50:43,2023-03-20 19:07:56.173251
1534089,2023-03-20 18:51:00,2023-03-20 19:07:10.525948
1534090,2023-03-20 18:51:10,2023-03-20 19:09:17.381391
1534091,2023-03-20 18:51:15,2023-03-20 22:19:12.232631
1534092,2023-03-20 18:52:39,2023-03-20 19:08:37.635024
1534093,2023-03-20 18:52:53,2023-03-20 19:08:59.203361
1534094,2023-03-20 18:53:57,2023-03-20 19:11:53.029580
1534095,2023-03-20 18:56:39,2023-03-20 19:12:21.740687
1534096,2023-03-20 18:57:17,2023-03-20 19:13:54.008219
1534097,2023-03-20 18:58:26,2023-03-20 19:13:33.944570
1534098,2023-03-20 18:59:32,2023-03-20 19:15:08.566773
1534099,2023-03-20 19:00:11,2023-03-20 19:15:14.552359
1534100,2023-03-20 19:01:56,2023-03-20 19:23:10.390746
1534101,2023-03-20 19:02:09,2023-03-20 19:17:25.773975
1534102,2023-03-20 19:04:03,2023-03-20 19:35:21.348650
1534103,2023-03-20 19:09:21,2023-03-20 19:24:23.036916
1534104,2023-03-20 19:13:39,2023-03-20 19:30:34.592139
1534105,2023-03-20 19:14:22,2023-03-20 19:30:17.011841
1534106,2023-03-20 19:17:10,2023-03-20 19:32:37.294455
1534107,2023-03-20 19:17:42,2023-03-20 19:33:46.136947
1534108,2023-03-20 19:18:15,2023-03-20 19:36:51.021538
1534109,2023-03-20 19:20:49,2023-03-20 19:36:30.409445
1534110,2023-03-20 19:21:33,2023-03-20 19:36:54.608810
1534111,2023-03-20 19:21:52,2023-03-20 19:37:55.726856
1534112,2023-03-20 19:23:17,2023-03-20 19:39:03.047710
1534113,2023-03-20 19:25:04,2023-03-20 19:40:09.034531
